Ledger_Number,Row_Count,Transaction_Fee_med,Transaction_Fee_avg,Transaction_Fee_max,Transaction_Fee_min,Transaction_Fee_sum
68909495,30,15.0,16.5,25,10,495
68912495,24,15.0,15.916666666666666,25,12,382
68915495,30,15.0,99.86666666666666,2508,15,2996
68918495,17,15.0,15.0,15,15,255
68921495,25,15.0,242.32,2508,12,6058
68924495,30,15.0,18.1,50,10,543
68927495,52,15.0,1021.2884615384615,10000,10,53107
68930495,36,15.0,17.5,30,12,630
68933495,24,15.0,119.29166666666667,2508,10,2863
68936495,34,15.0,30.88235294117647,500,10,1050
68939495,43,15.0,23.41860465116279,300,10,1007
68942495,37,15.0,151.67567567567568,2508,15,5612
68945495,45,15.0,28.844444444444445,500,12,1298
68948495,31,15.0,97.03225806451613,2508,15,3008
68951495,21,15.0,248.52380952380952,4900,12,5219
68954495,14,16.5,238.78571428571428,2508,10,3343
68957495,16,22.5,2078.1875,10000,10,33251
68960495,22,20.0,31.681818181818183,143,10,697
68963495,17,15.0,37.94117647058823,150,10,645
68966495,18,15.0,161.66666666666666,2508,10,2910
68969495,13,15.0,17.307692307692307,25,10,225
68972495,22,15.0,241.77272727272728,2508,10,5319
68975495,12,15.0,223.83333333333334,2508,10,2686
68978495,41,15.0,77.82926829268293,2508,10,3191
68981495,36,15.0,15.472222222222221,20,12,557
68984495,41,15.0,204.41463414634146,5258,10,8381
68987495,12,19.0,17.083333333333332,25,10,205
68990495,34,15.0,16.264705882352942,25,12,553
68993495,22,15.0,15.636363636363637,25,12,344
68996495,37,15.0,68.02702702702703,650,12,2517
68999495,27,15.0,16.74074074074074,25,12,452
69002495,48,15.0,67.64583333333333,2508,10,3247
69005495,44,15.0,384.02272727272725,5876,10,16897
69008495,32,15.0,94.65625,2508,10,3029
69011495,40,15.0,18.875,150,10,755
69014495,32,15.0,16.0625,20,11,514
69017495,28,15.0,1048.5714285714287,6314,15,29360
69020495,31,15.0,16.193548387096776,25,10,502
69023495,19,15.0,278.7368421052632,2508,15,5296
69026495,25,15.0,14.8,15,10,370
69029495,15,20.0,184.53333333333333,2508,12,2768
69032495,27,15.0,291.7037037037037,2508,10,7876
69035495,9,20.0,20.0,25,12,180
69038495,26,15.0,418.1923076923077,10000,10,10873
69041495,18,20.0,294.55555555555554,2508,10,5302
69044495,17,15.0,16.058823529411764,25,12,273
69047495,16,15.0,172.1875,2508,12,2755
69050495,13,20.0,20.23076923076923,25,15,263
69053495,26,15.0,16.576923076923077,25,10,431
69056495,18,15.0,17.666666666666668,34,12,318
69059495,22,20.0,266.8636363636364,5500,10,5871
69062495,24,15.0,18.125,31,12,435
69065495,40,15.0,79.45,2508,12,3178
69068495,43,15.0,156.97674418604652,5500,12,6750
69071495,40,15.0,21.225,250,12,849
69074495,37,15.0,16.35135135135135,30,10,605
69077495,44,15.0,16.477272727272727,20,15,725
69080495,50,15.0,20.3,33,12,1015
69083495,39,15.0,32.794871794871796,500,12,1279
69086495,42,15.0,15.428571428571429,25,10,648
69089495,41,15.0,15.390243902439025,29,10,631
69092495,51,15.0,65.19607843137256,2508,10,3325
69095495,38,15.0,146.31578947368422,2508,12,5560
69098495,50,15.0,76.96,2508,10,3848
69101495,40,15.0,16.425,25,12,657
69104495,57,15.0,18.228070175438596,35,10,1039
69107495,50,15.0,66.56,2508,10,3328
69110495,44,15.0,133.72727272727272,2508,12,5884
69113495,37,15.0,15.054054054054054,25,10,557
69116495,46,15.0,126.6086956521739,2508,12,5824
69119495,43,15.0,17.767441860465116,33,12,764
69122495,35,15.0,19.34285714285714,35,10,677
69125495,47,15.0,340.4255319148936,10000,10,16000
69128495,46,15.0,312.95652173913044,6082,10,14396
69131495,49,15.0,18.428571428571427,31,12,903
69134495,42,15.0,75.83333333333333,2508,12,3185
69137495,40,15.0,79.5,2508,12,3180
69140495,42,15.0,75.5952380952381,2508,10,3175
69143495,41,15.0,123.82926829268293,4300,12,5077
69146495,37,15.0,15.27027027027027,25,10,565
69149495,60,15.0,281.81666666666666,5364,10,16909
69152495,69,15.0,420.463768115942,5439,10,29012
69155495,37,15.0,16.7027027027027,25,15,618
69158495,54,20.0,69.88888888888889,2508,10,3774
69161495,40,20.0,109.125,2550,10,4365
69164495,65,15.0,25.26153846153846,166,11,1642
69167495,51,15.0,17.215686274509803,35,10,878
69170495,62,15.0,137.69354838709677,5000,10,8537
69173495,48,15.0,474.2083333333333,5528,10,22762
69176495,53,15.0,114.09433962264151,2508,11,6047
69179495,54,15.0,437.2037037037037,5559,10,23609
69182495,36,15.0,327.30555555555554,10000,10,11783
69185495,55,15.0,252.12727272727273,10000,11,13867
69188495,31,15.0,18.06451612903226,100,10,560
69191495,38,15.0,19.13157894736842,100,15,727
69194495,39,15.0,19.256410256410255,34,12,751
69197495,36,15.0,39.611111111111114,500,15,1426
69200495,50,15.0,149.88,6430,10,7494
69203495,39,15.0,29.153846153846153,250,10,1137
69206495,36,15.0,15.416666666666666,22,11,555
69209495,32,15.0,19.40625,34,12,621
69212495,43,15.0,263.0232558139535,5308,10,11310
69215495,53,15.0,25.566037735849058,100,10,1355
69218495,52,15.0,42.80769230769231,500,10,2226
69221495,54,15.0,24.444444444444443,100,10,1320
69224495,40,15.0,28.075,100,12,1123
69227495,41,15.0,148.34146341463415,5300,12,6082
69230495,53,15.0,322.7358490566038,5417,10,17105
69233495,56,15.0,201.125,5211,10,11263
69236495,42,15.0,77.30952380952381,2508,10,3247
69239495,40,15.0,18.775,100,10,751
69242495,51,15.0,20.15686274509804,195,10,1028
69245495,43,15.0,84.16279069767442,2505,12,3619
69248495,44,15.0,28.772727272727273,225,12,1266
69251495,12,20.0,19.333333333333332,25,12,232
69254495,40,30.0,34.75,159,12,1390
69257495,18,20.0,35.94444444444444,150,10,647
69260495,20,12.0,25.9,100,10,518
69263495,13,15.0,16.307692307692307,25,10,212
69266495,24,26.0,38.833333333333336,100,10,932
69269495,18,20.0,29.77777777777778,100,10,536
69272495,23,20.0,144.30434782608697,2505,10,3319
69275495,19,20.0,35.05263157894737,100,10,666
69278495,29,20.0,50.793103448275865,650,10,1473
69281495,22,28.0,59.18181818181818,500,10,1302
69284495,18,25.0,27.055555555555557,100,10,487
69287495,25,20.0,452.08,5169,10,11302
69290495,25,20.0,452.64,5357,10,11316
69293495,22,17.5,41.09090909090909,500,10,904
69296495,13,20.0,26.846153846153847,100,10,349
69299495,6,20.0,17.833333333333332,20,12,107
69302495,13,20.0,30.692307692307693,100,12,399
69305495,13,20.0,20.23076923076923,29,12,263
69308495,27,20.0,28.037037037037038,100,10,757
69311495,26,29.5,52.84615384615385,150,12,1374
69314495,24,20.0,448.0,10000,12,10752
69317495,36,20.0,68.02777777777777,500,10,2449
69320495,30,26.0,31.266666666666666,225,12,938
69323495,39,20.0,32.282051282051285,209,12,1259
69326495,17,20.0,169.05882352941177,2505,12,2874
69329495,34,22.5,36.794117647058826,225,12,1251
69332495,16,87.5,923.4375,10000,10,14775
69335495,14,20.0,56.214285714285715,225,10,787
69338495,17,20.0,22.235294117647058,34,10,378
69341495,52,15.0,515.1923076923077,5153,10,26790
69344495,52,17.5,23.884615384615383,150,12,1242
69347495,35,15.0,14.628571428571428,20,10,512
69350495,60,15.0,32.06666666666667,650,10,1924
69353495,42,15.0,21.88095238095238,100,10,919
69356495,32,15.0,18.59375,133,10,595
69359495,48,15.0,16.354166666666668,25,10,785
69362495,48,15.0,22.479166666666668,187,12,1079
69365495,50,15.0,16.96,25,12,848
69368495,55,15.0,76.03636363636363,2505,12,4182
69371495,62,15.0,214.75806451612902,1200,10,13315
69374495,56,15.0,51.32142857142857,650,12,2874
69377495,61,15.0,38.295081967213115,650,15,2336
69380495,44,15.0,15.613636363636363,25,11,687
69383495,53,15.0,37.37735849056604,225,10,1981
69386495,49,15.0,221.28571428571428,10000,11,10843
69389495,41,15.0,24.585365853658537,100,10,1008
69392495,45,15.0,29.42222222222222,300,10,1324
69395495,45,15.0,23.31111111111111,100,11,1049
69398495,45,15.0,28.77777777777778,225,10,1295
69401495,59,15.0,38.45762711864407,500,10,2269
69404495,42,15.0,19.61904761904762,80,12,824
69407495,55,15.0,27.272727272727273,500,10,1500
69410495,52,15.0,73.07692307692308,2505,12,3800
69413495,57,15.0,66.54385964912281,2505,10,3793
69416495,46,15.0,40.43478260869565,225,12,1860
69419495,42,15.0,30.833333333333332,300,15,1295
69422495,51,15.0,215.0392156862745,10000,10,10967
69425495,38,15.0,36.578947368421055,500,10,1390
69428495,41,15.0,21.463414634146343,100,10,880
69431495,43,15.0,22.46511627906977,189,12,966
69434495,38,15.0,31.157894736842106,120,10,1184
69437495,50,15.0,15.94,20,15,797
69440495,39,15.0,84.61538461538461,2505,10,3300
69443495,64,15.0,173.8125,6070,10,11124
69446495,38,15.0,48.921052631578945,650,10,1859
69449495,40,15.0,25.175,100,10,1007
69452495,55,15.0,18.527272727272727,150,10,1019
69455495,46,15.0,22.17391304347826,111,10,1020
69458495,41,15.0,30.365853658536587,225,15,1245
69461495,41,15.0,283.390243902439,5306,12,11619
69464495,49,15.0,20.020408163265305,100,10,981
69467495,42,15.0,141.83333333333334,5250,10,5957
69470495,39,15.0,16.641025641025642,25,12,649
69473495,41,15.0,16.682926829268293,25,15,684
69476495,50,16.0,17.7,25,15,885
69479495,48,15.0,355.7291666666667,5400,10,17075
69482495,36,15.0,16.944444444444443,25,15,610
69485495,53,15.0,21.90566037735849,100,12,1161
69488495,50,15.0,21.68,100,11,1084
69491495,40,15.0,20.05,100,15,802
69494495,41,15.0,17.365853658536587,25,10,712
69497495,36,15.0,28.194444444444443,100,15,1015
69500495,52,15.0,28.057692307692307,225,10,1459
69503495,48,15.0,19.979166666666668,225,12,959
69506495,60,15.0,17.533333333333335,100,10,1052
69509495,60,15.0,26.666666666666668,225,10,1600
69512495,53,15.0,31.69811320754717,225,12,1680
69515495,40,15.0,25.25,225,15,1010
69518495,53,15.0,16.528301886792452,25,12,876
69521495,39,15.0,25.871794871794872,225,15,1009
69524495,47,15.0,21.148936170212767,100,10,994
69527495,40,15.0,20.225,100,12,809
69530495,44,15.0,23.181818181818183,100,10,1020
69533495,50,15.0,21.58,100,12,1079
69536495,37,15.0,16.405405405405407,25,15,607
69539495,53,15.0,454.79245283018867,5894,10,24104
69542495,47,15.0,23.48936170212766,225,10,1104
69545495,44,15.0,16.818181818181817,25,15,740
69548495,46,15.0,21.608695652173914,100,10,994
69551495,52,15.0,17.846153846153847,56,10,928
69554495,50,15.0,700.9,5808,15,35045
69557495,60,15.0,16.283333333333335,25,12,977
69560495,52,15.0,18.673076923076923,100,10,971
69563495,67,16.0,29.402985074626866,670,12,1970
69566495,43,15.0,34.48837209302326,650,12,1483
69569495,39,15.0,22.641025641025642,150,10,883
69572495,30,15.0,23.0,150,15,690
69575495,40,15.0,24.05,225,10,962
69578495,66,15.0,575.8484848484849,5436,10,38006
69581495,43,15.0,16.325581395348838,25,10,702
69584495,45,15.0,15.0,20,11,675
69587495,49,15.0,15.73469387755102,25,10,771
69590495,53,15.0,20.528301886792452,225,10,1088
69593495,47,15.0,40.851063829787236,500,12,1920
69596495,51,15.0,29.254901960784313,650,10,1492
69599495,62,15.0,104.46774193548387,5232,10,6477
69602495,38,15.0,125.1842105263158,4170,12,4757
69605495,44,15.0,18.954545454545453,62,10,834
69608495,45,15.0,127.73333333333333,5054,10,5748
69611495,53,15.0,15.339622641509434,20,10,813
69614495,53,15.0,16.547169811320753,25,15,877
69617495,29,15.0,15.241379310344827,20,12,442
69620495,34,15.0,14.735294117647058,25,10,501
69623495,65,15.0,515.6461538461539,10000,11,33517
69626495,58,15.0,878.2241379310345,50000,15,50937
69629495,84,15.0,1114.595238095238,23630,10,93626
69632495,52,15.0,19.78846153846154,225,12,1029
69635495,52,15.0,16.25,25,12,845
69638495,49,15.0,15.918367346938776,25,10,780
69641495,61,15.0,107.62295081967213,5120,10,6565
69644495,37,15.0,17.945945945945947,75,15,664
69647495,32,15.0,15.5,25,12,496
69650495,40,15.0,16.6,25,10,664
69653495,60,15.0,17.8,150,10,1068
69656495,40,15.0,16.875,25,15,675
69659495,47,15.0,21.5531914893617,225,15,1013
69662495,61,15.0,26.081967213114755,500,10,1591
69665495,42,15.0,17.0,50,10,714
69668495,55,15.0,16.527272727272727,25,15,909
69671495,56,15.0,19.303571428571427,225,10,1081
69674495,46,15.0,15.673913043478262,25,10,721
69677495,46,15.0,37.630434782608695,650,12,1731
69680495,58,15.0,15.051724137931034,25,10,873
69683495,56,15.0,20.017857142857142,225,10,1121
69686495,75,15.0,19.066666666666666,225,10,1430
69689495,43,15.0,16.58139534883721,25,10,713
69692495,42,15.0,18.333333333333332,150,10,770
69695495,43,15.0,25.186046511627907,225,12,1083
69698495,41,15.0,15.487804878048781,25,10,635
69701495,38,15.0,16.289473684210527,25,12,619
69704495,48,15.0,15.520833333333334,25,10,745
69707495,48,15.0,15.3125,25,10,735
69710495,34,15.0,1499.2941176470588,50000,10,50976
69713495,32,15.0,15.25,25,12,488
69716495,39,15.0,16.128205128205128,25,12,629
69719495,43,15.0,16.27906976744186,25,10,700
69722495,49,15.0,24.367346938775512,150,10,1194
69725495,41,15.0,16.878048780487806,25,12,692
69728495,45,15.0,35.422222222222224,500,10,1594
69731495,35,15.0,15.942857142857143,25,12,558
69734495,40,15.0,17.975,100,10,719
69737495,37,15.0,27.54054054054054,100,10,1019
69740495,48,15.0,23.479166666666668,100,10,1127
69743495,38,15.0,22.657894736842106,100,12,861
69746495,38,15.0,15.526315789473685,20,10,590
69749495,44,15.0,29.045454545454547,225,10,1278
69752495,47,15.0,488.0425531914894,5405,10,22938
69755495,41,15.0,27.121951219512194,500,10,1112
69758495,49,15.0,680.5918367346939,5689,10,33349
69761495,62,15.0,20.629032258064516,150,10,1279
69764495,41,15.0,16.097560975609756,20,12,660
69767495,34,15.0,1493.8823529411766,50000,12,50792
69770495,34,15.0,16.61764705882353,25,15,565
69773495,49,15.0,463.0816326530612,5531,15,22691
69776495,53,15.0,61.75471698113208,2271,10,3273
69779495,61,16.0,22.278688524590162,100,12,1359
69782495,48,15.0,17.395833333333332,100,12,835
69785495,55,15.0,16.70909090909091,25,12,919
69788495,24,15.0,16.041666666666668,20,15,385
69791495,49,15.0,15.408163265306122,20,10,755
69794495,30,15.0,15.733333333333333,20,12,472
69797495,35,15.0,15.057142857142857,20,11,527
69800495,72,15.0,22.916666666666668,500,10,1650
69803495,57,15.0,22.50877192982456,100,10,1283
69806495,48,15.0,16.645833333333332,25,12,799
69809495,42,15.0,16.738095238095237,25,15,703
69812495,41,15.0,15.78048780487805,25,10,647
69815495,40,15.0,23.725,100,10,949
69818495,37,15.0,20.45945945945946,100,10,757
69821495,59,16.0,866.6949152542373,50000,12,51135
69824495,40,15.0,433.175,5689,12,17327
69827495,46,15.0,27.32608695652174,178,12,1257
69830495,47,15.0,30.382978723404257,500,12,1428
69833495,39,15.0,22.692307692307693,100,15,885
69836495,34,15.0,19.91176470588235,150,10,677
69839495,40,15.0,21.05,100,15,842
69842495,42,15.0,17.19047619047619,25,12,722
69845495,59,15.0,22.610169491525422,150,12,1334
69848495,50,15.0,25.06,150,12,1253
69851495,56,18.0,17.517857142857142,25,10,981
69854495,69,15.0,37.01449275362319,500,10,2554
69857495,61,15.0,26.098360655737704,150,10,1592
69860495,61,15.0,22.0,100,12,1342
69863495,61,15.0,21.24590163934426,100,12,1296
69866495,36,15.0,15.36111111111111,20,12,553
69869495,39,15.0,22.794871794871796,150,10,889
69872495,52,15.0,47.53846153846154,650,10,2472
69875495,37,15.0,310.5135135135135,5520,12,11489
69878495,46,15.0,27.73913043478261,225,10,1276
69881495,49,15.0,28.877551020408163,650,10,1415
69884495,43,15.0,137.06976744186048,5177,15,5894
69887495,44,15.0,27.545454545454547,500,10,1212
69890495,41,15.0,16.29268292682927,20,12,668
69893495,63,16.0,17.142857142857142,25,10,1080
69896495,74,15.0,1109.3108108108108,5971,10,82089
69899495,58,15.0,19.03448275862069,90,10,1104
69902495,55,16.0,22.8,100,12,1254
69905495,60,15.0,25.166666666666668,500,10,1510
69908495,60,15.0,16.766666666666666,20,10,1006
69911495,75,15.0,237.34666666666666,5565,10,17801
69914495,66,19.0,25.863636363636363,100,10,1707
69917495,62,15.0,829.983870967742,50000,10,51459
69920495,47,15.0,15.829787234042554,20,11,744
69923495,54,15.0,23.88888888888889,100,10,1290
69926495,54,15.0,24.25925925925926,100,15,1310
69929495,53,15.0,21.433962264150942,151,10,1136
69932495,64,15.5,28.25,500,10,1808
69935495,48,15.0,19.166666666666668,150,10,920
69938495,62,15.0,16.79032258064516,25,10,1041
69941495,58,16.0,200.1551724137931,10000,15,11609
69944495,64,15.0,16.59375,25,10,1062
69947495,46,15.0,29.52173913043478,225,12,1358
69950495,59,15.0,26.559322033898304,225,10,1567
69953495,34,15.0,16.61764705882353,25,15,565
69956495,56,16.0,18.071428571428573,76,12,1012
69959495,38,15.0,15.342105263157896,20,10,583
69962495,57,15.0,20.31578947368421,225,11,1158
69965495,50,15.0,15.74,20,10,787
69968495,34,20.0,17.852941176470587,25,12,607
69971495,50,15.5,24.26,225,10,1213
69974495,25,15.0,16.08,25,12,402
69977495,43,15.0,15.186046511627907,25,10,653
69980495,41,15.0,17.414634146341463,25,15,714
69983495,46,20.0,18.108695652173914,25,12,833
69986495,71,15.0,25.591549295774648,500,10,1817
69989495,54,15.0,20.88888888888889,192,12,1128
69992495,64,15.0,26.40625,500,10,1690
69995495,57,17.0,24.49122807017544,150,10,1396
69998495,50,16.0,19.14,145,12,957
70001495,37,15.0,20.054054054054053,150,12,742
70004495,37,15.0,22.18918918918919,225,12,821
70007495,35,15.0,16.085714285714285,25,10,563
70010495,33,15.0,16.03030303030303,25,12,529
70013495,56,15.0,29.357142857142858,421,10,1644
70016495,54,15.0,16.38888888888889,20,12,885
70019495,46,15.0,84.02173913043478,2505,12,3865
70022495,46,15.0,16.695652173913043,25,15,768
70025495,38,15.0,21.763157894736842,145,11,827
70028495,52,15.0,434.09615384615387,5357,10,22573
70031495,47,15.0,22.48936170212766,150,12,1057
70034495,47,16.0,17.425531914893618,25,12,819
70037495,34,15.0,17.264705882352942,25,12,587
70040495,46,15.0,21.369565217391305,225,15,983
70043495,41,15.0,767.9756097560976,10000,10,31487
70046495,50,15.0,17.32,25,12,866
70049495,47,15.0,17.085106382978722,25,12,803
70052495,45,15.0,16.511111111111113,25,10,743
70055495,32,15.0,15.53125,21,10,497
70058495,48,15.0,16.729166666666668,25,12,803
70061495,54,15.0,16.944444444444443,25,12,915
70064495,46,15.0,17.217391304347824,25,12,792
70067495,44,15.0,16.795454545454547,25,12,739
70070495,30,15.0,16.233333333333334,20,10,487
70073495,40,15.0,16.175,20,10,647
70076495,41,15.0,17.682926829268293,25,15,725
70079495,41,15.0,16.463414634146343,25,12,675
70082495,44,15.0,619.4318181818181,5415,10,27255
70085495,50,15.0,16.68,25,12,834
70088495,34,15.0,15.147058823529411,20,10,515
70091495,39,15.0,17.102564102564102,25,10,667
70094495,32,15.0,16.625,25,12,532
70097495,32,15.0,2324.5625,36958,12,74386
70100495,42,15.0,16.11904761904762,25,10,677
70103495,32,15.0,29.40625,150,15,941
70106495,38,15.0,17.05263157894737,20,15,648
70109495,43,15.0,16.953488372093023,25,12,729
70112495,32,15.0,16.3125,25,12,522
70115495,43,15.0,15.930232558139535,20,12,685
70118495,32,15.0,15.6875,20,10,502
70121495,33,15.0,16.181818181818183,20,10,534
70124495,49,15.0,16.020408163265305,20,10,785
70127495,48,20.0,17.479166666666668,20,12,839
70130495,55,16.0,81.23636363636363,1200,10,4468
70133495,45,15.0,16.711111111111112,25,10,752
70136495,40,15.0,148.525,5277,12,5941
70139495,48,15.0,16.145833333333332,20,10,775
70142495,41,15.0,16.926829268292682,25,10,694
70145495,27,15.0,16.444444444444443,25,12,444
70148495,31,15.0,40.96774193548387,500,15,1270
70151495,45,15.0,32.82222222222222,500,11,1477
70154495,47,16.0,19.680851063829788,150,10,925
70157495,44,15.0,250.77272727272728,5257,10,11034
70160495,37,15.0,16.27027027027027,20,12,602
70163495,39,15.0,32.87179487179487,500,15,1282
70166495,45,15.0,16.244444444444444,20,10,731
70169495,35,15.0,16.97142857142857,25,10,594
70172495,42,17.5,17.357142857142858,20,12,729
70175495,40,15.0,16.175,25,12,647
70178495,34,15.0,16.558823529411764,25,10,563
70181495,22,15.0,15.772727272727273,20,12,347
70184495,51,15.0,16.862745098039216,20,12,860
70187495,36,15.0,16.055555555555557,25,10,578
70190495,56,17.0,663.6428571428571,10154,10,37164
70193495,15,15.0,16.133333333333333,20,12,242
70196495,49,15.0,22.448979591836736,172,10,1100
70199495,40,15.0,16.75,20,12,670
70202495,93,20.0,1154.9569892473119,6837,10,107411
70205495,50,15.0,14.8,20,10,740
70208495,57,19.0,19.719298245614034,150,10,1124
